Customer_ID,First_Name,Last_Name,Email,City,Region,Latitude,Longitude,Segment,Loyalty_Score,Loyalty_Level,Interaction_ID,Campaign_Name,Channel,Response,Interaction_Date
CUST0049,James,Ortega,christopher.allen.cust0049@example.com,Cork,Munster,51.8985,-8.4756,Regular,30,Low,INT01158,Clearance Deal,App Notification,Purchased,2024-07-08
CUST0050,Martha,Torres,amy.holland.cust0050@example.com,Cork,Munster,51.8985,-8.4756,Regular,70,Medium,INT00248,Clearance Deal,Email,Purchased,2024-04-07
CUST0050,Martha,Torres,amy.holland.cust0050@example.com,Cork,Munster,51.8985,-8.4756,Regular,70,Medium,INT01036,Loyalty Bonus,Email,No Action,2024-02-15
CUST0050,Martha,Torres,amy.holland.cust0050@example.com,Cork,Munster,51.8985,-8.4756,Regular,70,Medium,INT00716,Summer Sale,Email,Purchased,2024-02-14
CUST0051,Thomas,Santana,richard.nelson.cust0051@example.com,Limerick,Munster,52.6638,-8.6267,High Value,30,Low,INT00762,Summer Sale,Social Media,Purchased,2024-04-24
CUST0051,Thomas,Santana,richard.nelson.cust0051@example.com,Limerick,Munster,52.6638,-8.6267,High Value,30,Low,INT00733,Loyalty Bonus,SMS,Purchased,2024-01-24
CUST0051,Thomas,Santana,richard.nelson.cust0051@example.com,Limerick,Munster,52.6638,-8.6267,High Value,30,Low,INT01347,Loyalty Bonus,Email,No Action,2024-11-05
CUST0051,Thomas,Santana,richard.nelson.cust0051@example.com,Limerick,Munster,52.6638,-8.6267,High Value,30,Low,INT00733,Loyalty Bonus,SMS,Purchased,2024-03-16
CUST0051,Thomas,Santana,richard.nelson.cust0051@example.com,Limerick,Munster,52.6638,-8.6267,High Value,30,Low,INT01347,Loyalty Bonus,Email,No Action,2024-10-22
CUST0051,Thomas,Santana,richard.nelson.cust0051@example.com,Limerick,Munster,52.6638,-8.6267,High Value,30,Low,INT00116,Summer Sale,Email,Purchased,2024-04-11
CUST0051,Thomas,Santana,richard.nelson.cust0051@example.com,Limerick,Munster,52.6638,-8.6267,High Value,30,Low,INT00116,Summer Sale,Email,Purchased,2024-01-09
CUST0051,Thomas,Santana,richard.nelson.cust0051@example.com,Limerick,Munster,52.6638,-8.6267,High Value,30,Low,INT00116,Summer Sale,Email,Purchased,2024-12-10
CUST0051,Thomas,Santana,richard.nelson.cust0051@example.com,Limerick,Munster,52.6638,-8.6267,High Value,30,Low,INT01347,Loyalty Bonus,Email,No Action,2024-02-14
CUST0051,Thomas,Santana,richard.nelson.cust0051@example.com,Limerick,Munster,52.6638,-8.6267,High Value,30,Low,INT00116,Summer Sale,Email,Purchased,2024-10-18
CUST0051,Thomas,Santana,richard.nelson.cust0051@example.com,Limerick,Munster,52.6638,-8.6267,High Value,30,Low,INT00733,Loyalty Bonus,SMS,Purchased,2024-05-14
CUST0051,Thomas,Santana,richard.nelson.cust0051@example.com,Limerick,Munster,52.6638,-8.6267,High Value,30,Low,INT00733,Loyalty Bonus,SMS,Purchased,2024-04-22
CUST0051,Thomas,Santana,richard.nelson.cust0051@example.com,Limerick,Munster,52.6638,-8.6267,High Value,30,Low,INT01347,Loyalty Bonus,Email,No Action,2024-07-05
CUST0052,Jeffrey,Gonzalez,katelyn.ruiz.cust0052@example.com,Limerick,Munster,52.6638,-8.6267,Regular,30,Low,INT01096,Summer Sale,Social Media,No Action,2024-10-24
CUST0053,James,Horton,tyler.bates.cust0053@example.com,Sligo,Connacht,54.2742,-8.4694,High Value,60,Medium,INT00144,Clearance Deal,SMS,No Action,2024-05-07
CUST0053,James,Horton,tyler.bates.cust0053@example.com,Sligo,Connacht,54.2742,-8.4694,High Value,60,Medium,INT00178,Clearance Deal,Social Media,No Action,2024-10-18
CUST0053,James,Horton,tyler.bates.cust0053@example.com,Sligo,Connacht,54.2742,-8.4694,High Value,60,Medium,INT00865,Summer Sale,Social Media,No Action,2024-08-05
CUST0053,James,Horton,tyler.bates.cust0053@example.com,Sligo,Connacht,54.2742,-8.4694,High Value,60,Medium,INT00144,Clearance Deal,SMS,No Action,2024-03-14
CUST0053,James,Horton,tyler.bates.cust0053@example.com,Sligo,Connacht,54.2742,-8.4694,High Value,60,Medium,INT00178,Clearance Deal,Social Media,No Action,2024-10-07
CUST0053,James,Horton,tyler.bates.cust0053@example.com,Sligo,Connacht,54.2742,-8.4694,High Value,60,Medium,INT00144,Clearance Deal,SMS,No Action,2024-05-24
CUST0054,Adam,Potter,mallory.smith.cust0054@example.com,Galway,Connacht,53.2707,-9.0568,High Value,50,Low,INT01202,Loyalty Bonus,Social Media,No Action,2024-09-10
CUST0054,Adam,Potter,mallory.smith.cust0054@example.com,Galway,Connacht,53.2707,-9.0568,High Value,50,Low,INT01202,Loyalty Bonus,Social Media,No Action,2024-10-24
CUST0054,Adam,Potter,mallory.smith.cust0054@example.com,Galway,Connacht,53.2707,-9.0568,High Value,50,Low,INT01202,Loyalty Bonus,Social Media,No Action,2024-10-18
CUST0055,Stephen,Solis,teresa.lynch.cust0055@example.com,Kilkenny,Leinster,52.6541,-7.2448,High Value,30,Low,INT00860,Loyalty Bonus,Social Media,Purchased,2024-08-22
CUST0055,Stephen,Solis,teresa.lynch.cust0055@example.com,Kilkenny,Leinster,52.6541,-7.2448,High Value,30,Low,INT01045,New Arrival,SMS,No Action,2024-06-18
CUST0055,Stephen,Solis,teresa.lynch.cust0055@example.com,Kilkenny,Leinster,52.6541,-7.2448,High Value,30,Low,INT00860,Loyalty Bonus,Social Media,Purchased,2024-02-18
CUST0055,Stephen,Solis,teresa.lynch.cust0055@example.com,Kilkenny,Leinster,52.6541,-7.2448,High Value,30,Low,INT01045,New Arrival,SMS,No Action,2024-06-18
CUST0055,Stephen,Solis,teresa.lynch.cust0055@example.com,Kilkenny,Leinster,52.6541,-7.2448,High Value,30,Low,INT00207,New Arrival,Social Media,Purchased,2024-06-05
CUST0055,Stephen,Solis,teresa.lynch.cust0055@example.com,Kilkenny,Leinster,52.6541,-7.2448,High Value,30,Low,INT00860,Loyalty Bonus,Social Media,Purchased,2024-09-13
CUST0055,Stephen,Solis,teresa.lynch.cust0055@example.com,Kilkenny,Leinster,52.6541,-7.2448,High Value,30,Low,INT00300,Clearance Deal,Social Media,Purchased,2024-04-12
CUST0055,Stephen,Solis,teresa.lynch.cust0055@example.com,Kilkenny,Leinster,52.6541,-7.2448,High Value,30,Low,INT01045,New Arrival,SMS,No Action,2024-08-19
CUST0055,Stephen,Solis,teresa.lynch.cust0055@example.com,Kilkenny,Leinster,52.6541,-7.2448,High Value,30,Low,INT00300,Clearance Deal,Social Media,Purchased,2024-03-24
CUST0056,Ronald,Meadows,marilyn.jimenez.cust0056@example.com,Athlone,Leinster,53.4239,-7.9407,Regular,50,Low,INT00852,Loyalty Bonus,App Notification,Purchased,2024-07-05
CUST0057,Karen,Larsen,sarah.romero.cust0057@example.com,Cork,Munster,51.8985,-8.4756,Regular,50,Low,INT00805,Clearance Deal,Social Media,Purchased,2024-03-12
CUST0057,Karen,Larsen,sarah.romero.cust0057@example.com,Cork,Munster,51.8985,-8.4756,Regular,50,Low,INT01230,Summer Sale,App Notification,Purchased,2024-05-12
CUST0058,Chris,Mitchell,melissa.jenkins.cust0058@example.com,Galway,Connacht,53.2707,-9.0568,High Value,40,Low,INT01174,Clearance Deal,App Notification,No Action,2024-08-15
CUST0058,Chris,Mitchell,melissa.jenkins.cust0058@example.com,Galway,Connacht,53.2707,-9.0568,High Value,40,Low,INT00087,New Arrival,App Notification,No Action,2024-08-05
CUST0058,Chris,Mitchell,melissa.jenkins.cust0058@example.com,Galway,Connacht,53.2707,-9.0568,High Value,40,Low,INT00529,New Arrival,Email,No Action,2024-01-07
CUST0058,Chris,Mitchell,melissa.jenkins.cust0058@example.com,Galway,Connacht,53.2707,-9.0568,High Value,40,Low,INT00087,New Arrival,App Notification,No Action,2024-04-07
CUST0058,Chris,Mitchell,melissa.jenkins.cust0058@example.com,Galway,Connacht,53.2707,-9.0568,High Value,40,Low,INT00087,New Arrival,App Notification,No Action,2024-11-05
CUST0058,Chris,Mitchell,melissa.jenkins.cust0058@example.com,Galway,Connacht,53.2707,-9.0568,High Value,40,Low,INT00282,Clearance Deal,App Notification,Purchased,2024-05-16
CUST0058,Chris,Mitchell,melissa.jenkins.cust0058@example.com,Galway,Connacht,53.2707,-9.0568,High Value,40,Low,INT00627,Summer Sale,Social Media,No Action,2024-03-19
CUST0059,Edward,Reyes,renee.smith.cust0059@example.com,Cork,Munster,51.8985,-8.4756,Regular,40,Low,INT01452,Loyalty Bonus,App Notification,Purchased,2024-07-07
CUST0059,Edward,Reyes,renee.smith.cust0059@example.com,Cork,Munster,51.8985,-8.4756,Regular,40,Low,INT01452,Loyalty Bonus,App Notification,Purchased,2024-02-22
CUST0059,Edward,Reyes,renee.smith.cust0059@example.com,Cork,Munster,51.8985,-8.4756,Regular,40,Low,INT00345,Clearance Deal,SMS,No Action,2024-02-17
CUST0059,Edward,Reyes,renee.smith.cust0059@example.com,Cork,Munster,51.8985,-8.4756,Regular,40,Low,INT00345,Clearance Deal,SMS,No Action,2024-10-14
CUST0059,Edward,Reyes,renee.smith.cust0059@example.com,Cork,Munster,51.8985,-8.4756,Regular,40,Low,INT00172,Clearance Deal,Email,Purchased,2024-01-12
CUST0060,Rebecca,Silva,michele.james.cust0060@example.com,Galway,Connacht,53.2707,-9.0568,High Value,60,Medium,INT01213,Summer Sale,Social Media,Purchased,2024-03-23
CUST0060,Rebecca,Silva,michele.james.cust0060@example.com,Galway,Connacht,53.2707,-9.0568,High Value,60,Medium,INT00130,Summer Sale,App Notification,No Action,2024-04-23
CUST0060,Rebecca,Silva,michele.james.cust0060@example.com,Galway,Connacht,53.2707,-9.0568,High Value,60,Medium,INT00679,New Arrival,Email,No Action,2024-01-08
CUST0060,Rebecca,Silva,michele.james.cust0060@example.com,Galway,Connacht,53.2707,-9.0568,High Value,60,Medium,INT01213,Summer Sale,Social Media,Purchased,2024-05-13
CUST0061,Amanda,Navarro,kathleen.padilla.cust0061@example.com,Kilkenny,Leinster,52.6541,-7.2448,Occasional,30,Low,INT01156,Clearance Deal,SMS,Purchased,2024-03-23
CUST0061,Amanda,Navarro,kathleen.padilla.cust0061@example.com,Kilkenny,Leinster,52.6541,-7.2448,Occasional,30,Low,INT00995,Clearance Deal,Email,Purchased,2024-02-08
CUST0061,Amanda,Navarro,kathleen.padilla.cust0061@example.com,Kilkenny,Leinster,52.6541,-7.2448,Occasional,30,Low,INT00167,Summer Sale,Social Media,Purchased,2024-01-11
CUST0061,Amanda,Navarro,kathleen.padilla.cust0061@example.com,Kilkenny,Leinster,52.6541,-7.2448,Occasional,30,Low,INT00167,Summer Sale,Social Media,Purchased,2024-10-06
CUST0061,Amanda,Navarro,kathleen.padilla.cust0061@example.com,Kilkenny,Leinster,52.6541,-7.2448,Occasional,30,Low,INT01156,Clearance Deal,SMS,Purchased,2024-07-10
CUST0061,Amanda,Navarro,kathleen.padilla.cust0061@example.com,Kilkenny,Leinster,52.6541,-7.2448,Occasional,30,Low,INT00995,Clearance Deal,Email,Purchased,2024-09-12
CUST0061,Amanda,Navarro,kathleen.padilla.cust0061@example.com,Kilkenny,Leinster,52.6541,-7.2448,Occasional,30,Low,INT00167,Summer Sale,Social Media,Purchased,2024-02-24
CUST0061,Amanda,Navarro,kathleen.padilla.cust0061@example.com,Kilkenny,Leinster,52.6541,-7.2448,Occasional,30,Low,INT00995,Clearance Deal,Email,Purchased,2024-07-18
CUST0061,Amanda,Navarro,kathleen.padilla.cust0061@example.com,Kilkenny,Leinster,52.6541,-7.2448,Occasional,30,Low,INT00167,Summer Sale,Social Media,Purchased,2024-09-10
CUST0061,Amanda,Navarro,kathleen.padilla.cust0061@example.com,Kilkenny,Leinster,52.6541,-7.2448,Occasional,30,Low,INT00167,Summer Sale,Social Media,Purchased,2024-08-14
CUST0062,Jennifer,Pittman,ashlee.sparks.cust0062@example.com,Waterford,Munster,52.2593,-7.1101,High Value,30,Low,INT01063,Summer Sale,Email,Purchased,2024-01-19
CUST0062,Jennifer,Pittman,ashlee.sparks.cust0062@example.com,Waterford,Munster,52.2593,-7.1101,High Value,30,Low,INT00790,New Arrival,Social Media,No Action,2024-07-17
CUST0062,Jennifer,Pittman,ashlee.sparks.cust0062@example.com,Waterford,Munster,52.2593,-7.1101,High Value,30,Low,INT01080,Summer Sale,Email,No Action,2024-04-24
CUST0063,Hunter,Green,rachel.byrd.cust0063@example.com,Limerick,Munster,52.6638,-8.6267,Regular,80,High,INT01484,Summer Sale,SMS,No Action,2024-04-08
CUST0063,Hunter,Green,rachel.byrd.cust0063@example.com,Limerick,Munster,52.6638,-8.6267,Regular,80,High,INT01484,Summer Sale,SMS,No Action,2024-11-20
CUST0063,Hunter,Green,rachel.byrd.cust0063@example.com,Limerick,Munster,52.6638,-8.6267,Regular,80,High,INT01484,Summer Sale,SMS,No Action,2024-07-24
CUST0063,Hunter,Green,rachel.byrd.cust0063@example.com,Limerick,Munster,52.6638,-8.6267,Regular,80,High,INT00916,New Arrival,SMS,Purchased,2024-03-06
CUST0063,Hunter,Green,rachel.byrd.cust0063@example.com,Limerick,Munster,52.6638,-8.6267,Regular,80,High,INT01484,Summer Sale,SMS,No Action,2024-10-12
CUST0065,Amber,Cooke,karla.saunders.cust0065@example.com,Sligo,Connacht,54.2742,-8.4694,High Value,50,Low,INT00468,Clearance Deal,Email,Purchased,2024-07-20
CUST0065,Amber,Cooke,karla.saunders.cust0065@example.com,Sligo,Connacht,54.2742,-8.4694,High Value,50,Low,INT01125,Loyalty Bonus,SMS,Purchased,2024-01-15
CUST0065,Amber,Cooke,karla.saunders.cust0065@example.com,Sligo,Connacht,54.2742,-8.4694,High Value,50,Low,INT00612,Clearance Deal,App Notification,No Action,2024-12-22
CUST0066,Billy,Johnson,julie.thompson.cust0066@example.com,Sligo,Connacht,54.2742,-8.4694,High Value,30,Low,INT00293,Summer Sale,App Notification,No Action,2024-11-23
CUST0066,Billy,Johnson,julie.thompson.cust0066@example.com,Sligo,Connacht,54.2742,-8.4694,High Value,30,Low,INT00419,Clearance Deal,Email,No Action,2024-01-15
CUST0067,Anne,Robinson,donald.levy.cust0067@example.com,Athlone,Leinster,53.4239,-7.9407,High Value,70,Medium,INT00794,Clearance Deal,Social Media,Purchased,2024-03-09
CUST0067,Anne,Robinson,donald.levy.cust0067@example.com,Athlone,Leinster,53.4239,-7.9407,High Value,70,Medium,INT00201,Summer Sale,Social Media,No Action,2024-08-21
CUST0067,Anne,Robinson,donald.levy.cust0067@example.com,Athlone,Leinster,53.4239,-7.9407,High Value,70,Medium,INT01027,New Arrival,App Notification,Purchased,2024-07-22
CUST0068,Tami,Rodriguez,emily.ruiz.cust0068@example.com,Cork,Munster,51.8985,-8.4756,High Value,80,High,INT00121,Clearance Deal,App Notification,No Action,2024-09-09
CUST0068,Tami,Rodriguez,emily.ruiz.cust0068@example.com,Cork,Munster,51.8985,-8.4756,High Value,80,High,INT00241,Clearance Deal,Social Media,Purchased,2024-08-23
CUST0068,Tami,Rodriguez,emily.ruiz.cust0068@example.com,Cork,Munster,51.8985,-8.4756,High Value,80,High,INT00619,New Arrival,SMS,No Action,2024-02-15
CUST0069,Curtis,Barton,wendy.wilson.cust0069@example.com,Kilkenny,Leinster,52.6541,-7.2448,Regular,30,Low,INT00469,New Arrival,Email,Purchased,2024-12-15
CUST0070,Melissa,Short,hannah.robinson.cust0070@example.com,Galway,Connacht,53.2707,-9.0568,High Value,40,Low,INT00481,Summer Sale,SMS,Purchased,2024-04-15
CUST0070,Melissa,Short,hannah.robinson.cust0070@example.com,Galway,Connacht,53.2707,-9.0568,High Value,40,Low,INT01273,Summer Sale,SMS,Purchased,2024-01-17
CUST0070,Melissa,Short,hannah.robinson.cust0070@example.com,Galway,Connacht,53.2707,-9.0568,High Value,40,Low,INT01273,Summer Sale,SMS,Purchased,2024-03-19
CUST0070,Melissa,Short,hannah.robinson.cust0070@example.com,Galway,Connacht,53.2707,-9.0568,High Value,40,Low,INT00481,Summer Sale,SMS,Purchased,2024-01-22
CUST0070,Melissa,Short,hannah.robinson.cust0070@example.com,Galway,Connacht,53.2707,-9.0568,High Value,40,Low,INT01257,Summer Sale,App Notification,No Action,2024-06-12
CUST0070,Melissa,Short,hannah.robinson.cust0070@example.com,Galway,Connacht,53.2707,-9.0568,High Value,40,Low,INT01273,Summer Sale,SMS,Purchased,2024-02-23
CUST0070,Melissa,Short,hannah.robinson.cust0070@example.com,Galway,Connacht,53.2707,-9.0568,High Value,40,Low,INT00481,Summer Sale,SMS,Purchased,2024-08-18
CUST0071,Tammy,Nelson,stacy.holloway.cust0071@example.com,Athlone,Leinster,53.4239,-7.9407,High Value,80,High,INT01068,Clearance Deal,Email,Purchased,2024-06-15
CUST0071,Tammy,Nelson,stacy.holloway.cust0071@example.com,Athlone,Leinster,53.4239,-7.9407,High Value,80,High,INT00483,Summer Sale,SMS,No Action,2024-09-08
CUST0071,Tammy,Nelson,stacy.holloway.cust0071@example.com,Athlone,Leinster,53.4239,-7.9407,High Value,80,High,INT01382,Summer Sale,Social Media,Purchased,2024-09-07
CUST0071,Tammy,Nelson,stacy.holloway.cust0071@example.com,Athlone,Leinster,53.4239,-7.9407,High Value,80,High,INT01448,Clearance Deal,Email,Purchased,2024-03-05
CUST0071,Tammy,Nelson,stacy.holloway.cust0071@example.com,Athlone,Leinster,53.4239,-7.9407,High Value,80,High,INT01382,Summer Sale,Social Media,Purchased,2024-04-13
CUST0072,Joseph,Christian,brenda.li.cust0072@example.com,Waterford,Munster,52.2593,-7.1101,Regular,50,Low,INT00965,Summer Sale,App Notification,Purchased,2024-11-14
CUST0072,Joseph,Christian,brenda.li.cust0072@example.com,Waterford,Munster,52.2593,-7.1101,Regular,50,Low,INT00375,New Arrival,Email,Purchased,2024-08-14
CUST0072,Joseph,Christian,brenda.li.cust0072@example.com,Waterford,Munster,52.2593,-7.1101,Regular,50,Low,INT00375,New Arrival,Email,Purchased,2024-01-23
CUST0072,Joseph,Christian,brenda.li.cust0072@example.com,Waterford,Munster,52.2593,-7.1101,Regular,50,Low,INT00375,New Arrival,Email,Purchased,2024-04-11
CUST0072,Joseph,Christian,brenda.li.cust0072@example.com,Waterford,Munster,52.2593,-7.1101,Regular,50,Low,INT00375,New Arrival,Email,Purchased,2024-04-11
CUST0072,Joseph,Christian,brenda.li.cust0072@example.com,Waterford,Munster,52.2593,-7.1101,Regular,50,Low,INT00455,Loyalty Bonus,Email,No Action,2024-08-12
CUST0073,Hunter,Lewis,david.howard.cust0073@example.com,Athlone,Leinster,53.4239,-7.9407,Occasional,40,Low,INT01015,Clearance Deal,SMS,No Action,2024-01-05
CUST0073,Hunter,Lewis,david.howard.cust0073@example.com,Athlone,Leinster,53.4239,-7.9407,Occasional,40,Low,INT00535,Loyalty Bonus,Social Media,No Action,2024-10-05
CUST0073,Hunter,Lewis,david.howard.cust0073@example.com,Athlone,Leinster,53.4239,-7.9407,Occasional,40,Low,INT00185,Summer Sale,SMS,Purchased,2024-04-13
CUST0074,Alejandro,Vaughan,kimberly.palmer.cust0074@example.com,Cork,Munster,51.8985,-8.4756,Regular,60,Medium,INT00853,Loyalty Bonus,Email,Purchased,2024-06-19
CUST0074,Alejandro,Vaughan,kimberly.palmer.cust0074@example.com,Cork,Munster,51.8985,-8.4756,Regular,60,Medium,INT00474,Clearance Deal,Social Media,Purchased,2024-01-11
CUST0074,Alejandro,Vaughan,kimberly.palmer.cust0074@example.com,Cork,Munster,51.8985,-8.4756,Regular,60,Medium,INT00113,New Arrival,Email,Purchased,2024-03-12
CUST0074,Alejandro,Vaughan,kimberly.palmer.cust0074@example.com,Cork,Munster,51.8985,-8.4756,Regular,60,Medium,INT00113,New Arrival,Email,Purchased,2024-02-07
CUST0074,Alejandro,Vaughan,kimberly.palmer.cust0074@example.com,Cork,Munster,51.8985,-8.4756,Regular,60,Medium,INT00474,Clearance Deal,Social Media,Purchased,2024-06-06
CUST0074,Alejandro,Vaughan,kimberly.palmer.cust0074@example.com,Cork,Munster,51.8985,-8.4756,Regular,60,Medium,INT01127,Clearance Deal,Email,No Action,2024-01-19
CUST0075,Shane,Smith,eddie.martinez.cust0075@example.com,Dublin,Leinster,53.3498,-6.2603,High Value,50,Low,INT00699,Clearance Deal,SMS,No Action,2024-03-11
CUST0075,Shane,Smith,eddie.martinez.cust0075@example.com,Dublin,Leinster,53.3498,-6.2603,High Value,50,Low,INT00652,Summer Sale,SMS,No Action,2024-06-23
CUST0076,Bonnie,Kennedy,matthew.chavez.cust0076@example.com,Limerick,Munster,52.6638,-8.6267,Regular,30,Low,INT00384,Clearance Deal,App Notification,Purchased,2024-04-18
CUST0077,Michael,Chavez,angela.willis.cust0077@example.com,Galway,Connacht,53.2707,-9.0568,Occasional,60,Medium,INT01007,New Arrival,Social Media,Purchased,2024-02-21
CUST0077,Michael,Chavez,angela.willis.cust0077@example.com,Galway,Connacht,53.2707,-9.0568,Occasional,60,Medium,INT00877,Loyalty Bonus,App Notification,No Action,2024-05-18
CUST0077,Michael,Chavez,angela.willis.cust0077@example.com,Galway,Connacht,53.2707,-9.0568,Occasional,60,Medium,INT00169,New Arrival,Email,Purchased,2024-07-16
CUST0077,Michael,Chavez,angela.willis.cust0077@example.com,Galway,Connacht,53.2707,-9.0568,Occasional,60,Medium,INT00047,Clearance Deal,App Notification,No Action,2024-11-09
CUST0077,Michael,Chavez,angela.willis.cust0077@example.com,Galway,Connacht,53.2707,-9.0568,Occasional,60,Medium,INT01326,New Arrival,Social Media,Purchased,2024-11-22
CUST0077,Michael,Chavez,angela.willis.cust0077@example.com,Galway,Connacht,53.2707,-9.0568,Occasional,60,Medium,INT00047,Clearance Deal,App Notification,No Action,2024-10-16
CUST0078,Julia,Tapia,michael.hawkins.cust0078@example.com,Limerick,Munster,52.6638,-8.6267,High Value,70,Medium,INT00886,Clearance Deal,Social Media,Purchased,2024-04-17
CUST0078,Julia,Tapia,michael.hawkins.cust0078@example.com,Limerick,Munster,52.6638,-8.6267,High Value,70,Medium,INT00886,Clearance Deal,Social Media,Purchased,2024-07-23
CUST0079,Marissa,Phillips,kathryn.dorsey.cust0079@example.com,Waterford,Munster,52.2593,-7.1101,High Value,70,Medium,INT00464,Loyalty Bonus,SMS,Purchased,2024-04-20
CUST0079,Marissa,Phillips,kathryn.dorsey.cust0079@example.com,Waterford,Munster,52.2593,-7.1101,High Value,70,Medium,INT00102,Summer Sale,Social Media,Purchased,2024-08-22
CUST0079,Marissa,Phillips,kathryn.dorsey.cust0079@example.com,Waterford,Munster,52.2593,-7.1101,High Value,70,Medium,INT00656,Loyalty Bonus,Social Media,Purchased,2024-01-20
CUST0079,Marissa,Phillips,kathryn.dorsey.cust0079@example.com,Waterford,Munster,52.2593,-7.1101,High Value,70,Medium,INT00656,Loyalty Bonus,Social Media,Purchased,2024-03-24
CUST0079,Marissa,Phillips,kathryn.dorsey.cust0079@example.com,Waterford,Munster,52.2593,-7.1101,High Value,70,Medium,INT00656,Loyalty Bonus,Social Media,Purchased,2024-09-23
CUST0080,Joshua,Mccann,shelly.carlson.cust0080@example.com,Waterford,Munster,52.2593,-7.1101,Regular,50,Low,INT00011,Clearance Deal,Email,No Action,2024-10-05
CUST0081,Monique,Andrews,william.reed.cust0081@example.com,Athlone,Leinster,53.4239,-7.9407,Regular,60,Medium,INT01286,Clearance Deal,SMS,Purchased,2024-03-17
CUST0081,Monique,Andrews,william.reed.cust0081@example.com,Athlone,Leinster,53.4239,-7.9407,Regular,60,Medium,INT01103,New Arrival,App Notification,Purchased,2024-04-14
CUST0081,Monique,Andrews,william.reed.cust0081@example.com,Athlone,Leinster,53.4239,-7.9407,Regular,60,Medium,INT01208,New Arrival,Email,No Action,2024-06-08
CUST0081,Monique,Andrews,william.reed.cust0081@example.com,Athlone,Leinster,53.4239,-7.9407,Regular,60,Medium,INT00170,Loyalty Bonus,Email,Purchased,2024-03-14
CUST0082,Johnny,Hensley,derrick.scott.cust0082@example.com,Galway,Connacht,53.2707,-9.0568,High Value,50,Low,INT01184,Summer Sale,SMS,No Action,2024-03-12
CUST0083,Christopher,Wright,michelle.johnston.cust0083@example.com,Dublin,Leinster,53.3498,-6.2603,Occasional,80,High,INT00827,Clearance Deal,Email,No Action,2024-05-11
CUST0083,Christopher,Wright,michelle.johnston.cust0083@example.com,Dublin,Leinster,53.3498,-6.2603,Occasional,80,High,INT01370,Loyalty Bonus,Email,Purchased,2024-04-11
CUST0085,Cory,Farmer,jessica.fuentes.cust0085@example.com,Limerick,Munster,52.6638,-8.6267,Regular,80,High,INT00056,Loyalty Bonus,Social Media,Purchased,2024-10-05
CUST0086,Ricky,Norris,leslie.gonzales.cust0086@example.com,Cork,Munster,51.8985,-8.4756,Occasional,70,Medium,INT00668,Clearance Deal,Social Media,No Action,2024-07-19
CUST0086,Ricky,Norris,leslie.gonzales.cust0086@example.com,Cork,Munster,51.8985,-8.4756,Occasional,70,Medium,INT00585,Loyalty Bonus,SMS,Purchased,2024-05-21
CUST0086,Ricky,Norris,leslie.gonzales.cust0086@example.com,Cork,Munster,51.8985,-8.4756,Occasional,70,Medium,INT00585,Loyalty Bonus,SMS,Purchased,2024-05-14
CUST0086,Ricky,Norris,leslie.gonzales.cust0086@example.com,Cork,Munster,51.8985,-8.4756,Occasional,70,Medium,INT00668,Clearance Deal,Social Media,No Action,2024-05-15
CUST0086,Ricky,Norris,leslie.gonzales.cust0086@example.com,Cork,Munster,51.8985,-8.4756,Occasional,70,Medium,INT00585,Loyalty Bonus,SMS,Purchased,2024-04-21
CUST0086,Ricky,Norris,leslie.gonzales.cust0086@example.com,Cork,Munster,51.8985,-8.4756,Occasional,70,Medium,INT00681,New Arrival,SMS,No Action,2024-02-15
CUST0087,Michele,Jones,deanna.madden.cust0087@example.com,Cork,Munster,51.8985,-8.4756,Occasional,60,Medium,INT00600,Clearance Deal,Social Media,Purchased,2024-08-22
CUST0087,Michele,Jones,deanna.madden.cust0087@example.com,Cork,Munster,51.8985,-8.4756,Occasional,60,Medium,INT01085,Summer Sale,SMS,Purchased,2024-03-19
CUST0087,Michele,Jones,deanna.madden.cust0087@example.com,Cork,Munster,51.8985,-8.4756,Occasional,60,Medium,INT01085,Summer Sale,SMS,Purchased,2024-07-13
CUST0088,Rebekah,Serrano,toni.miller.cust0088@example.com,Sligo,Connacht,54.2742,-8.4694,High Value,80,High,INT01039,Summer Sale,SMS,Purchased,2024-03-24
CUST0088,Rebekah,Serrano,toni.miller.cust0088@example.com,Sligo,Connacht,54.2742,-8.4694,High Value,80,High,INT01279,New Arrival,Email,No Action,2024-03-10
CUST0088,Rebekah,Serrano,toni.miller.cust0088@example.com,Sligo,Connacht,54.2742,-8.4694,High Value,80,High,INT00287,Loyalty Bonus,SMS,No Action,2024-12-11
CUST0088,Rebekah,Serrano,toni.miller.cust0088@example.com,Sligo,Connacht,54.2742,-8.4694,High Value,80,High,INT01279,New Arrival,Email,No Action,2024-06-19
CUST0089,Haley,Lyons,kristina.holland.cust0089@example.com,Galway,Connacht,53.2707,-9.0568,High Value,40,Low,INT01077,Summer Sale,Email,No Action,2024-04-16
CUST0090,Pamela,Navarro,angelica.schneider.cust0090@example.com,Cork,Munster,51.8985,-8.4756,Regular,60,Medium,INT00638,Summer Sale,App Notification,Purchased,2024-07-14
CUST0090,Pamela,Navarro,angelica.schneider.cust0090@example.com,Cork,Munster,51.8985,-8.4756,Regular,60,Medium,INT01135,Loyalty Bonus,Social Media,No Action,2024-08-18
CUST0091,Brenda,Smith,matthew.miranda.cust0091@example.com,Kilkenny,Leinster,52.6541,-7.2448,Regular,80,High,INT01207,Loyalty Bonus,App Notification,Purchased,2024-07-06
